"","id","fsecurity","fexpend","hhsize","female","kids","elderly","black","hispanic","education","employed","married","disability","weight"
"6024",20181000270400,NA,NA,1,0,0,0,0,1,0,1,1,0,3669.9322
"6025",20181000270800,3,15,4,3,2,0,0,4,0,2,2,1,17432.7952
"6026",20181000271800,NA,NA,2,1,0,2,0,0,1,0,2,1,6386.2608
"6027",20181000272000,NA,NA,1,0,0,0,0,1,0,1,1,0,6168.9941
"6028",20181000276700,0,85,2,1,0,0,0,0,1,2,0,0,6862.3948
"6029",20181000280100,0,20,1,1,0,1,0,0,0,1,0,0,3193.1304
"6030",20181000280300,3,50,1,0,0,1,0,0,0,0,0,0,2985.4547
"6031",20181000286200,0,150,2,2,0,1,0,0,1,1,0,0,6180.7742
"6032",20181000287000,NA,NA,2,1,0,2,0,0,1,1,2,0,6180.7742
"6033",20181000287100,0,130,1,0,0,0,0,0,1,0,0,0,3315.0001
"6034",20181000287800,0,40,3,1,2,0,0,3,0,1,0,0,14115.3621
"6035",20181000291300,0,78,5,2,3,0,0,0,2,1,2,0,16090.573
"6036",20181000292000,0,45,2,1,0,0,0,1,1,2,2,0,7872.6528
"6037",20181000292900,0,75,2,1,0,1,0,0,1,0,0,1,6875.1308
"6038",20181000293400,NA,NA,3,3,0,0,0,3,0,3,0,0,11587.7631
"6039",20181000294400,0,0,1,1,0,1,0,0,0,0,0,1,3338.4575
"6040",20181000296300,NA,NA,2,1,0,2,0,0,2,0,2,0,6217.4432
"6041",20181000301500,0,65,2,1,0,2,0,0,2,0,2,0,6217.4432
"6042",20181000302500,0,120,1,1,0,1,0,0,0,0,0,0,3191.0427
"6043",20181000303400,0,50,2,1,0,2,0,0,2,0,2,0,6217.4432
"6044",20181000303500,0,35,2,1,0,2,0,0,2,0,2,0,6462.0762
"6045",20181000303800,0,200,3,1,0,0,0,0,0,1,2,1,9585.2388
"6046",20181000304300,0,80,1,0,0,1,0,0,0,0,0,1,3501.4911
"6047",20181000305100,0,50,1,0,0,1,0,0,0,0,0,0,3121.3299
"6048",20181000306100,0,70,5,1,3,0,0,0,1,2,2,0,17803.979
"6049",20181000306300,0,22.5,4,3,2,1,0,4,0,1,0,0,17171.7248
"6050",20181000307100,NA,NA,3,2,2,0,0,3,0,1,0,0,10610.1951
"6051",20181000307400,0,130,1,1,0,0,0,0,1,1,0,0,3315.7597
"6052",20181000309200,6,21.6666666666667,6,4,4,0,0,0,0,2,2,0,20735.6082
"6053",20181000309500,0,50,2,2,0,2,0,0,0,0,0,0,6017.3886
"6054",20181000312100,NA,NA,3,1,0,0,0,0,0,3,2,0,10789.5648
"6055",20181000313200,NA,NA,2,1,0,0,0,0,0,2,2,0,6862.3948
"6056",20181000314800,0,130,1,1,0,0,0,0,0,0,0,0,3193.0725
"6057",20181000318100,0,30,4,2,2,0,0,0,1,0,2,0,14243.1832
"6058",20181000318500,0,50,2,2,1,0,0,0,1,0,0,0,6911.8694
"6059",20181000320300,0,135,2,1,0,2,0,0,1,0,2,0,6462.0762
"6060",20181000321400,0,100,2,1,0,1,0,0,2,0,2,0,6858.084
"6061",20181000321600,0,45,2,2,1,0,0,1,1,1,0,0,7073.4634
"6062",20181000323400,0,120,1,0,0,1,0,0,1,0,0,0,3501.4911
"6063",20181000323800,0,80,2,1,0,2,0,0,0,0,2,1,6676.915
"6064",20181000324000,NA,NA,2,1,0,0,0,0,2,2,2,0,7193.0432
"6065",20181000327900,NA,NA,1,1,0,1,0,0,0,0,0,0,3231.0381
"6066",20181000328000,0,0,2,1,0,2,0,0,1,0,2,1,6462.0762
"6067",20181000331000,0,40,1,1,0,1,0,1,0,0,0,1,4292.9312
"6068",20181000333100,NA,NA,4,3,2,0,0,0,2,1,0,0,13953.0708
"6069",20181000336800,0,60,1,1,0,2,0,0,2,0,0,1,5387.063
"6070",20181000337000,0,53.3333333333333,3,1,0,2,0,0,1,1,2,1,9306.0858
"6071",20181000337900,0,160,1,0,0,0,0,0,1,1,0,0,3884.7704
"6072",20181000338700,0,98,5,1,3,0,0,0,2,2,2,0,17897.973
